Car Name,Car Price,Car Mileage,Exterior Color,Interior Color,Drivetrain,Fuel Type,Transmission,Engine,VIN,TimeStamp,Source
2018 Audi A5 2.0T Premium Plus,"$30,064","40,488 mi.",Mythos Black Metallic,Black,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WAUTNAF58JA129622,2023-05-15 08:45:28.954137,Cars.com
2013 Hyundai Elantra Limited,"$18,495","38,644 mi.",Radiant Silver,Gray,Front-wheel Drive,Gasoline,6-Speed Automatic,1.8L I4 16V MPFI DOHC,5NPDH4AE6DH375184,2023-05-15 08:45:32.080605,Cars.com
2021 Mitsubishi Outlander Sport ,"$23,500","28,523 mi.",Black,–,Four-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,JA4ARUAU6MU031474,2023-05-15 08:45:35.516220,Cars.com
2023 Nissan Titan PRO-4X,"$59,338",10 mi.,Black,Black,Four-wheel Drive,Gasoline,Automatic,5.6L V8 32V GDI DOHC,1N6AA1ED5PN108515,2023-05-15 08:45:37.644931,Cars.com
2022 Jeep Grand Cherokee L Laredo,"$43,300","16,609 mi.",Velvet Red Pearlcoat,Black,Four-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJKAG3N8550426,2023-05-15 08:45:39.722943,Cars.com
2017 Nissan 370Z Sport,"$22,995","92,387 mi.",White,Black,Rear-wheel Drive,Gasoline,7-Speed Automatic,3.7L V6 24V MPFI DOHC,JN1AZ4EH0HM951841,2023-05-15 08:45:43.215239,Cars.com
2024 Chevrolet Trax 2RS,"$24,995",–,Mosaic Black Metallic,Jet Black,Front-wheel Drive,Gasoline,OTHER,3 Cylinder,KL77LJE20RC008324,2023-05-15 08:45:46.468029,Cars.com
2020 Ford F-250 Lariat,"$56,995","71,497 mi.",Star White,Medium Light Camel,Four-wheel Drive,Diesel,10-Speed Automatic,6.7L V8 32V DDI OHV Turbo Diesel,1FT7W2BT5LEC47831,2023-05-15 08:45:49.842511,Cars.com
2023 Chevrolet Malibu LT,"$28,445",2 mi.,Sterling Gray Metallic,Jet Black,Front-wheel Drive,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,1G1ZD5ST8PF211852,2023-05-15 08:45:53.363611,Cars.com
2022 Volkswagen Jetta GLI 2.0T Autobahn,"$33,790","6,356 mi.",Pure Gray,Titan Black,Front-wheel Drive,Gasoline,7-Speed Automatic,1.5L,3VW2T7BU2NM000267,2023-05-15 08:46:00.862564,Cars.com
2021 Ford Transit-250 Base,"$46,950","22,948 mi.",Oxford White,Ebony,Rear-wheel Drive,E85 Flex Fuel,10-Speed Automatic,3.5L V6 24V PDI DOHC Flexible Fuel,1FTBR1Y81MKA46719,2023-05-15 08:46:03.179870,Cars.com
2021 Volkswagen Tiguan 2.0T S,"$25,890","12,367 mi.",Pure White,Titan Black,Front-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3VV1B7AX3MM108314,2023-05-15 08:46:06.371411,Cars.com
2022 RAM 1500 Limited,"$64,977",801 mi.,Bright White Clearcoat,Black,Four-wheel Drive,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6SRFHT3NN453854,2023-05-15 08:46:08.378019,Cars.com
2019 Ford Explorer XLT,"$28,700","39,482 mi.",Black,Ebony Black,Four-wheel Drive,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI DOHC,1FM5K8D86KGB08093,2023-05-15 08:46:12.069101,Cars.com
2023 Nissan Titan XD Platinum Reserve,"$69,800",–,Super Black,–,Four-wheel Drive,Gasoline,Automatic,5.6L V8 32V GDI DOHC,1N6AA1FB3PN112818,2023-05-15 08:46:14.197856,Cars.com
2021 Genesis GV80 2.5T,"$54,199","19,049 mi.",Vik Black,Beige,All-wheel Drive,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC Turbo,KMUHBDSB9MU039233,2023-05-15 08:46:16.226041,Cars.com
2021 Kia Sorento LX,"$29,000","19,767 mi.",Passion Red Tintcoat,Black,Front-wheel Drive,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,5XYRG4LC2MG023361,2023-05-15 08:46:18.266451,Cars.com
2015 Hyundai Sonata Sport,"$16,895","103,694 mi.",Venetian Red,Beige,Front-wheel Drive,Gasoline,6-Speed Automatic,2.4L I4 16V GDI DOHC,5NPE34AF3FH042522,2023-05-15 08:46:20.273409,Cars.com
2014 Audi S5 Premium Plus,"$23,990","76,346 mi.",Ice Silver Metallic,Black,All-wheel Drive,Gasoline,Automatic,Intercooled Supercharger Premium Unleaded V-6 3.0 L/183,WAUCGAFR5EA022742,2023-05-15 08:46:22.556103,Cars.com
2023 Mazda MX-5 Miata Club,"$37,215",3 mi.,Deep Crystal Blue Mica,Black,Rear-wheel Drive,Gasoline,6-Speed Manual,2.0L I4 16V GDI DOHC,JM1NDAC76P0554193,2023-05-15 08:46:25.654939,Cars.com
2017 Lexus RX 350 350,"$36,000","21,972 mi.",Obsidian Black,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.5L V6 24V MPFI DOHC,2T2BZMCA3HC094382,2023-05-15 08:46:29.220847,Cars.com
2015 Nissan Titan PRO-4X,"$25,399","87,520 mi.",Glacier White,Charcoal,Four-wheel Drive,Gasoline,5-Speed Automatic,5.6L V8 32V MPFI DOHC,1N6BA0EC8FN510212,2023-05-15 08:46:32.385676,Cars.com
2022 Hyundai Santa Fe HEV Limited,"$39,554","9,931 mi.",Twilight Black,Beige,All-wheel Drive,Hybrid,6-Speed Automatic,1.6L I4 16V GDI DOHC Turbo Hybrid,KM8S5DA19NU036564,2023-05-15 08:46:34.232347,Cars.com
2019 Mercedes-Benz G-Class G 550 4MATIC,"$159,950","16,059 mi.",Mojave Silver Metallic,Tartufo,All-wheel Drive,Gasoline,9-Speed Automatic,4.0L V8 32V GDI DOHC Twin Turbo,WDCYC6BJ1KX325330,2023-05-15 08:46:37.872372,Cars.com
2023 BMW 840 i xDrive,"$87,885","4,124 mi.",Alpine White,Fiona Red,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,WBADZ4C0XPCK99688,2023-05-15 08:46:41.135943,Cars.com
2023 Hyundai Sonata SE,"$27,270",10 mi.,White,Gray,Front-wheel Drive,Gasoline,Automatic,2.5L I4 16V PDI DOHC,KMHL24JA0PA311711,2023-05-15 08:46:44.617695,Cars.com
2023 Hyundai Kona SEL,"$28,780",9 mi.,Lunar White,Gray,All-wheel Drive,Gasoline,IVT,2.0L I4 16V MPFI DOHC,KM8K3CAB0PU975310,2023-05-15 08:46:46.921166,Cars.com
2022 Chevrolet Silverado 1500 Limited LT Trail Boss,"$48,207","38,739 mi.",Black,Black,Four-wheel Drive,Gasoline,10-Speed Automatic,5.3L V8 16V GDI OHV,3GCPYFED9NG209925,2023-05-15 08:46:49.699969,Cars.com
2023 Hyundai Sonata SEL,"$27,714",10 mi.,Carbon Blue,Dark Gray,Front-wheel Drive,Gasoline,8-Speed Automatic with SHIFTRONIC,2.5L I4 16V PDI DOHC,KMHL64JA2PA302304,2023-05-15 08:46:52.419342,Cars.com
2022 Kia Telluride SX,"$49,790","11,974 mi.",Gravity Gray,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP5DHC3NG282092,2023-05-15 08:46:59.190524,Cars.com
2023 Lincoln Aviator Reserve AWD,"$76,150",5 mi.,Infinite Black Metallic,Roast,All-wheel Drive,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,5LM5J7XC8PGL08426,2023-05-15 08:47:01.739128,Cars.com
2022 Jeep Wagoneer Series III,"$73,777","5,610 mi.",Velvet Red Pearlcoat,Global Black,Four-wheel Drive,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C4SJVDT9NS137067,2023-05-15 08:47:05.457937,Cars.com
2020 Nissan Murano S,"$24,995","39,005 mi.",White,Graphite,Front-wheel Drive,Gasoline,Automatic CVT,3.5L V6 24V MPFI DOHC,5N1AZ2AJ5LN141906,2023-05-15 08:47:07.400623,Cars.com
2018 Nissan Armada SV,"$23,910","78,089 mi.",Hermosa Blue,Charcoal,All-wheel Drive,Gasoline,7-Speed Automatic,5.6L V8 32V GDI DOHC,JN8AY2NC4JX501594,2023-05-15 08:47:09.206985,Cars.com
2023 Kia Telluride SX X-Pro,"$55,985",20 mi.,Glacial White Pearl,Black,All-wheel Drive,Gasoline,Automatic,3.8L V6 24V GDI DOHC,5XYP5DGC1PG398749,2023-05-15 08:47:12.165984,Cars.com
2023 Chevrolet Silverado 1500 Custom,"$42,250",1 mi.,Summit White / White,Jet Black,Four-wheel Drive,Gasoline,OTHER,2.7L I4 16V GDI DOHC Turbo,1GCPDBEK3PZ138761,2023-05-15 08:47:14.312923,Cars.com
2023 GMC Sierra 1500 SLT,"$60,920",5 mi.,Pacific Blue Metallic,Jet Black,Four-wheel Drive,Gasoline,Automatic,8 Cylinder Engine,1GTUUDEL7PZ193687,2023-05-15 08:47:16.780724,Cars.com
2023 Porsche Cayenne Turbo Coupe AWD,"$139,988",508 mi.,White,Truffle Brown,All-wheel Drive,Gasoline,8-Speed Automatic with Tiptronic,4.0L V8 32V GDI DOHC Twin Turbo,WP1BF2AYXPDA35072,2023-05-15 08:47:19.564839,Cars.com
2019 Kia Niro Plug-In Hybrid EX,"$25,000","47,295 mi.",Aurora Black Pearl,Charcoal,Front-wheel Drive,Hybrid,6-Speed Automatic with Auto-Shift,1.6L I4 16V GDI DOHC Hybrid,KNDCD3LD2K5221882,2023-05-15 08:47:22.139031,Cars.com
2019 Porsche 718 Boxster GTS,"$76,990","8,810 mi.",GT Silver Metallic,Black,Rear-wheel Drive,Gasoline,6-Speed Manual,2.5L H4 16V GDI DOHC Turbo,WP0CB2A88KS229041,2023-05-15 08:47:24.093570,Cars.com
2022 Tesla Model X Plaid,"$102,955","5,991 mi.",Black,White / Black,All-wheel Drive,Electric,1-Speed Automatic,Electric,7SAXCBE62NF346092,2023-05-15 08:47:27.418043,Cars.com
2013 BMW 650 Gran Coupe i,"$19,946","94,489 mi.",Carbon Black Metallic,Ivory White,Rear-wheel Drive,Gasoline,8-Speed Automatic,4.4L V8 32V GDI DOHC Twin Turbo,WBA6B2C54DDG66803,2023-05-15 08:47:29.338050,Cars.com
2022 Maserati Ghibli Modena Q4,"$86,105",–,Nero Noctis,Tan,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,ZAM57YTM6NX399974,2023-05-15 08:47:31.130308,Cars.com
2019 Audi Q5 2.0T Premium Plus,"$33,950","34,512 mi.",Mythos Black Metallic,Black,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WA1BNAFY4K2079879,2023-05-15 08:47:34.492229,Cars.com
2022 Ferrari Roma Base,"$274,985",104 mi.,Rosso Corsa,Nero,Rear-wheel Drive,Gasoline,8-Speed Automatic with Auto-Shift,3.9L V8 32V GDI DOHC Twin Turbo,ZFF98RNA1N0281482,2023-05-15 08:47:37.245644,Cars.com
2020 Honda Accord EX 1.5T,"$30,900","34,410 mi.",Crystal Black Pearl,–,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F47LA135488,2023-05-15 08:47:40.832658,Cars.com
2019 Kia Niro Touring,"$27,988","43,767 mi.",Deep Cerulean,Charcoal,Front-wheel Drive,Hybrid,6-Speed Automatic with Auto-Shift,1.6L I4 16V GDI DOHC Hybrid,KNDCE3LC2K5240226,2023-05-15 08:47:43.514602,Cars.com
2018 BMW 750 i xDrive,"$43,000","54,277 mi.",Black Sapphire Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,4.4L V8 32V GDI DOHC Twin Turbo,WBA7F2C59JG424976,2023-05-15 08:47:46.192422,Cars.com
2023 Jeep Grand Cherokee Limited,"$52,900",7 mi.,Bright White Clearcoat,Global Black,Four-wheel Drive,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,1C4RJHBG9PC524897,2023-05-15 08:47:48.333972,Cars.com
2015 GMC Canyon SLT,"$29,000","75,184 mi.",Copper Red Metallic,Cocoa / Dune,Four-wheel Drive,Gasoline,6-Speed Automatic,3.6L V6 24V GDI DOHC,1GTH6CE36F1196891,2023-05-15 08:47:55.856837,Cars.com
2021 Ford Expedition Max Limited,"$51,369","42,296 mi.",Magnetic Metallic,Ebony,Four-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FMJK2AT0MEA39534,2023-05-15 08:47:58.794695,Cars.com
2022 Mazda CX-30 2.5 Turbo Premium Plus Package,"$33,593","6,599 mi.",Polymetal Gray Metallic,Black / Brown,All-wheel Drive,Gasoline,6-Speed Automatic,2.5L I4 16V GDI DOHC Turbo,3MVDMBEY2NM446928,2023-05-15 08:48:00.803147,Cars.com
2017 Acura NSX Base,"$127,995","20,894 mi.",Black,Red,All-wheel Drive,Hybrid,9-Speed Automatic with Auto-Shift,3.5L V6 24V PDI DOHC Twin Turbo Hybrid,19UNC1B03HY000315,2023-05-15 08:48:04.193303,Cars.com
2021 Mercedes-Benz CLA 250 Base 4MATIC,"$42,708","5,106 mi.",Mountain Gray Metallic,Black,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,W1K5J4HB4MN166553,2023-05-15 08:48:06.161175,Cars.com
2023 Mercedes-Benz EQS 450+ Base 4MATIC,"$129,885",2 mi.,–,Black,AWD,Electric,Automatic,Electric,W1KCG2EB8PA040903,2023-05-15 08:48:08.194757,Cars.com
2023 Mercedes-Benz EQS 450+ Base 4MATIC,"$117,685",2 mi.,–,Gray,AWD,Electric,Automatic,Electric,W1KCG2EBXPA039624,2023-05-15 08:48:10.450689,Cars.com
2020 Mercedes-Benz A-Class A 220 4MATIC,"$39,950","17,166 mi.",Polar White,Macchiato Beige,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WDD3G4FB8LW040794,2023-05-15 08:48:13.703313,Cars.com
2023 Genesis GV80 2.5T,"$59,995","4,602 mi.",Green,Obsidian Black,All-wheel Drive,Gasoline,Automatic,2.5L I4 16V PDI DOHC Turbo,KMUHBDSB7PU122311,2023-05-15 08:48:16.067018,Cars.com
2019 Audi e-tron Prestige,"$54,747","15,260 mi.",Mythos Black Metallic,Okapi Brown,All-wheel Drive,Electric,1-Speed Automatic,Electric,WA1VAAGE3KB024711,2023-05-15 08:48:17.916457,Cars.com
2021 MINI Hardtop Oxford Edition,"$21,991","36,207 mi.",Starlight Blue Metallic,Carbon Black,Front-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,1.5L I3 12V GDI DOHC Turbo,WMWXR3C04M2N56210,2023-05-15 08:48:19.773223,Cars.com
2021 Ford Expedition Max Limited,"$52,988","62,921 mi.",Agate Black Metallic,Ebony,Four-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FMJK2AT7MEA08927,2023-05-15 08:48:21.758471,Cars.com
2023 MINI Convertible Cooper,"$35,045",5 mi.,Chili Pepper Red,Carbon Black,Front-wheel Drive,Gasoline,7-Speed Automatic,1.5L I3 12V GDI DOHC Turbo,WMW23DL0XP3R13759,2023-05-15 08:48:23.485319,Cars.com
2022 Honda Odyssey EX-L,"$39,650","17,261 mi.",Lunar Silver Metallic,Black,Front-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H71NB010404,2023-05-15 08:48:26.895648,Cars.com
2023 Toyota Corolla Cross LE,"$29,148",–,Gray,Black,AWD,Gasoline,Automatic CVT,2.0L I4 16V PDI DOHC,7MUCAABG3PV20B077,2023-05-15 08:48:29.157451,Cars.com
2016 Jeep Grand Cherokee High Altitude,"$26,799","74,177 mi.",Bright White Clearcoat,Black,Four-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFCGXGC423337,2023-05-15 08:48:31.038807,Cars.com
2023 Hyundai Palisade Calligraphy,"$53,820",10 mi.,Steel / Graphite,Navy,All-wheel Drive,Gasoline,8-Speed Automatic with SHIFTRONIC,3.8L V6 24V GDI DOHC,KM8R7DGE9PU603667,2023-05-15 08:48:33.579342,Cars.com
2023 Toyota RAV4 Hybrid Woodland Edition,"$35,460",–,Cavalry Blue,Black,All-wheel Drive,Hybrid,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,2T3UWRFV4PW23F101,2023-05-15 08:48:36.503734,Cars.com
2016 Mercedes-Benz GL-Class GL 450 4MATIC,"$21,500","118,593 mi.",Polar White,Black,All-wheel Drive,Gasoline,7-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,4JGDF6EE7GA650886,2023-05-15 08:48:39.015853,Cars.com
2023 Chevrolet Blazer RS,"$50,370",4 mi.,Iridescent Pearl Tricoat,Jet Black,Front-wheel Drive,Gasoline,Automatic,3.6L V6 24V GDI DOHC,3GNKBERS0PS203680,2023-05-15 08:48:42.284034,Cars.com
2023 Hyundai Sonata SE,"$26,264",–,Onyx Black,Dark Gray,Front-wheel Drive,Gasoline,Automatic,2.5L I4 16V PDI DOHC,KMHL24JA3PA311749,2023-05-15 08:48:50.516954,Cars.com
2023 Hyundai Sonata SEL,"$30,591",–,Red,Black,Front-wheel Drive,Gasoline,Automatic,2.5L I4 16V PDI DOHC,KMHL14JA8PA311054,2023-05-15 08:48:52.520234,Cars.com
2022 Lincoln Navigator Reserve,"$96,390",5 mi.,Infinite Black Metallic,Black Onyx,Four-wheel Drive,Gasoline,Automatic,3.5L V6 24V PDI DOHC Twin Turbo,5LMJJ2LT4NEL17835,2023-05-15 08:48:55.241688,Cars.com
2021 Mitsubishi Outlander Sport 2.0 SE,"$20,797","50,056 mi.",Gray,Black,Front-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,JA4APVAU1MU016067,2023-05-15 08:48:58.533992,Cars.com
2023 Chevrolet Colorado Z71,"$49,690",3 mi.,Nitro Yellow,Jet Black,Four-wheel Drive,Gasoline,8-Speed Automatic,2.7L I4 16V GDI DOHC Turbo,1GCPTDEKXP1161709,2023-05-15 08:49:02.251270,Cars.com
2023 Chevrolet Silverado 1500 Custom,"$41,070",1 mi.,Black,Jet Black,Four-wheel Drive,Gasoline,–,2.7L I4 16V GDI DOHC Turbo,1GCRDBEK9PZ251297,2023-05-15 08:49:05.109631,Cars.com
2020 Ford Expedition King Ranch,"$58,995","39,740 mi.",White Tri-Coat,Mesa,Four-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,1FMJU1PT2LEA24625,2023-05-15 08:49:08.236065,Cars.com
2020 Volvo S60 T6 Momentum,"$34,995","15,813 mi.",Crystal White Pearl Metallic,Charcoal,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC,7JRA22TK4LG039288,2023-05-15 08:49:11.652261,Cars.com
2023 Hyundai Santa Cruz 2.5T SEL Premium,"$39,840",23 mi.,Phantom Black,Gray,All-wheel Drive,Gasoline,Automatic,2.5L I4 16V PDI DOHC Turbo,5NTJDDAFXPH067271,2023-05-15 08:49:15.217119,Cars.com
2022 Hyundai Sonata SE,"$22,950","13,982 mi.",Quartz White,Black,Front-wheel Drive,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,5NPEG4JA0NH133450,2023-05-15 08:49:17.939271,Cars.com
2022 GMC Sierra 1500 AT4,"$65,598","9,684 mi.",Onyx Black,Jet Black,Four-wheel Drive,Diesel,10-Speed Automatic,3.0L I6 24V DDI DOHC Turbo Diesel,3GTUUEET6NG664750,2023-05-15 08:49:20.492681,Cars.com
2022 Chevrolet Suburban RST,"$73,994","14,137 mi.",Black,Jet Black/Victory Red,Four-wheel Drive,Gasoline,10-Speed Automatic with Overdrive,"EcoTec3 5.3L V-8 gasoline direct injection, variable valve contr",1GNSKEKD9NR238746,2023-05-15 08:49:22.713479,Cars.com
2023 GMC Yukon XL SLT,"$77,098",3 mi.,Redwood Metallic,Jet Black,Four-wheel Drive,Gasoline,Automatic,5.3L V8 16V GDI OHV,1GKS2GKD8PR348103,2023-05-15 08:49:24.905220,Cars.com
2015 Mercedes-Benz GL-Class GL 63 AMG,"$37,461","81,058 mi.",Blue,–,All-wheel Drive,Gasoline,7-Speed Automatic,5.5L V8 32V GDI DOHC Twin Turbo,4JGDF7EE7FA578866,2023-05-15 08:49:27.022248,Cars.com
2023 Hyundai Sonata SEL,"$29,724",10 mi.,Portofino Gray,Dark Gray,Front-wheel Drive,Gasoline,8-Speed Automatic with SHIFTRONIC,2.5L I4 16V PDI DOHC,KMHL14JA9PA301083,2023-05-15 08:49:29.469148,Cars.com
2020 Ford Fusion Hybrid SE,"$23,465","23,238 mi.",Agate Black Metallic,Ebony,Front-wheel Drive,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,3FA6P0LU7LR242475,2023-05-15 08:49:31.894134,Cars.com
2023 Toyota RAV4 LE,"$32,247",5 mi.,Magnetic Gray Metallic,Black,All-wheel Drive,Gasoline,Automatic,2.5L I4 16V PDI DOHC,2T3G1RFV8PC355086,2023-05-15 08:49:33.613270,Cars.com
2021 RAM ProMaster 2500 High Roof,"$45,000","17,691 mi.",Bright White Clearcoat,Black,Front-wheel Drive,Gasoline,6-Speed Automatic,3.6L V6 24V MPFI DOHC,3C6LRVCG2ME518334,2023-05-15 08:49:35.811344,Cars.com
2024 Chevrolet Silverado 2500 Custom,"$55,960",–,Red,Jet Black,Four-wheel Drive,Gasoline,–,8 Cylinder,2GC4YME78R1101585,2023-05-15 08:49:39.352854,Cars.com
2023 Chevrolet Tahoe Premier,"$80,590",–,Sterling Gray Metallic,Jet Black,4WD,Gasoline,OTHER,5.3L V8 16V GDI OHV,1GNSKSKD9PR371735,2023-05-15 08:49:41.129161,Cars.com
2023 Hyundai Sonata SEL,"$28,450",10 mi.,Red,Dark Gray,Front-wheel Drive,Gasoline,8-Speed Automatic with SHIFTRONIC,2.5L I4 16V PDI DOHC,KMHL64JA0PA301670,2023-05-15 08:49:49.933820,Cars.com
2023 Volkswagen Tiguan 2.0T SE,"$31,261",–,Pyrite Silver Metallic,Black,Front-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3VV3B7AXXPM042406,2023-05-15 08:49:53.470359,Cars.com
2021 Ford Expedition Max XLT,"$45,984","52,004 mi.",Magnetic Metallic,Ebony,Four-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FMJK1JT4MEA25713,2023-05-15 08:49:56.075682,Cars.com
2021 Ford Expedition Max Limited,"$53,262","39,058 mi.",Oxford White,Black,Four-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FMJK2AT4MEA39570,2023-05-15 08:49:59.555780,Cars.com
2014 Buick LaCrosse Leather,"$17,197","57,357 mi.",Champagne Silver,Light Neutral,Front-wheel Drive,Gasoline,6-Speed Automatic,3.6L V6 24V GDI DOHC,1G4GB5G30EF227680,2023-05-15 08:50:02.170129,Cars.com
2022 Rolls-Royce Ghost ,"$434,900",636 mi.,Black,–,All-wheel Drive,Gasoline,8-Speed Automatic,6.7L V12,SCATD6C04NU214366,2023-05-15 08:50:04.778877,Cars.com
2017 Lexus LX 570 Base,"$61,950","52,072 mi.",Starfire Pearl,Black,Four-wheel Drive,Gasoline,8-Speed Automatic,5.7L V8 32V MPFI DOHC,JTJHY7AX7H4223377,2023-05-15 08:50:06.611966,Cars.com
2022 Jeep Grand Wagoneer Series III,"$88,995","9,738 mi.",Bright White Clearcoat,Global Black,Four-wheel Drive,Gasoline,8-Speed Automatic,6.4L V8 16V MPFI OHV,1C4SJVGJ3NS123692,2023-05-15 08:50:09.830187,Cars.com
2020 MINI Convertible Cooper S,"$32,495","36,856 mi.",Aqua Blue Metallic,Carbon Black,Front-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WMWWJ5C01L3L29533,2023-05-15 08:50:11.947494,Cars.com
2023 MINI Convertible Cooper S,"$42,480",5 mi.,Midnight Black,Carbon Black,Front-wheel Drive,Gasoline,7-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WMW43DL05P3R25391,2023-05-15 08:50:14.154894,Cars.com
2022 Volkswagen Atlas 2.0T SE,"$42,289","7,240 mi.",Platinum Gray Metallic,Titan Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1V2KP2CA4NC546941,2023-05-15 08:50:17.370764,Cars.com
2023 Chevrolet Colorado WT,"$34,690",11 mi.,Radiant Red,Jet Black,Four-wheel Drive,Gasoline,–,2.7L I4 16V GDI DOHC Turbo,1GCGTBEC1P1159988,2023-05-15 08:50:20.472994,Cars.com
2021 Nissan Armada SL,"$41,737","59,171 mi.",Brilliant Silver Metallic,Charcoal,Four-wheel Drive,Gasoline,7-Speed Automatic,5.6L V8 32V GDI DOHC,JN8AY2BB4M9794711,2023-05-15 08:50:24.118109,Cars.com
2013 Honda Ridgeline Sport,"$12,995","152,070 mi.",Taffeta White,Black,Four-wheel Drive,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FPYK1F72DB012740,2023-05-15 08:50:26.814441,Cars.com
2011 Hyundai Accent GLS,"$8,995","55,135 mi.",Boston Red Pearl,Gray,Front-wheel Drive,Gasoline,4-Speed Automatic,1.6L I4 16V MPFI DOHC,KMHCN4AC6BU616811,2023-05-15 08:50:30.098667,Cars.com
2020 Lexus LX 570 Two-Row,"$68,500","73,786 mi.",Eminent White Pearl,Parchment,Four-wheel Drive,Gasoline,8-Speed Automatic,5.7L V8 32V MPFI DOHC,JTJFY7AX0L4327838,2023-05-15 08:50:32.671942,Cars.com
2016 Maserati Quattroporte S Q4,"$33,499","33,080 mi.",Grigio Metallo,Nero,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,ZAM56RRA0G1191701,2023-05-15 08:50:35.451127,Cars.com
2023 Honda Accord EX,"$30,610",–,Platinum White Pearl,Black,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V DOHC,1HGCY1F33PA018740,2023-05-15 08:50:38.864975,Cars.com
2023 Chevrolet Suburban RST,"$75,524","21,614 mi.",Black,Jet Black,Four-wheel Drive,Gasoline,10-Speed Automatic with Overdrive,5.3L V8 16V GDI OHV,1GNSKEKDXPR125875,2023-05-15 08:50:42.502059,Cars.com
2014 Volkswagen Passat 2.0L TDI SE,"$9,995","115,938 mi.",Gray,Black,Front-wheel Drive,Diesel,6-Speed Automatic with Auto-Shift,2.0L I4 16V DDI DOHC Turbo Diesel,1VWBN7A38EC079299,2023-05-15 08:50:44.239353,Cars.com
2023 Ford Mustang Mach 1,"$64,480",–,Gray,Ebony,Rear-wheel Drive,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FA6P8R00P5501464,2023-05-15 08:50:51.238070,Cars.com
2023 Honda Pilot Sport,"$42,595",–,Obsidian Blue Pearl,Black,All-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC,5FNYG1H32PB028090,2023-05-15 08:50:54.898790,Cars.com
2017 Buick LaCrosse Essence,"$20,210","86,229 mi.",Graphite Gray Metallic,Ebony,Front-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1G4ZP5SS8HU157306,2023-05-15 08:50:58.176530,Cars.com
